Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 1 Attacking Losses,Team 2 Attacking Wins,Team 2 Attacking Losses,Team 1 Agents,Team 2 Agents
Ascent,Turtle Troop,RANKERS,7,13,5,7,6,2,"Cypher,Sova,Omen,Yoru,Deadlock","Sova,Killjoy,Jett,Yoru,Clove"
Haven,Turtle Troop,RANKERS,2,13,0,3,10,2,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Yoru,Iso,Clove"
Ascent,QoR,Nightblood Gaming,11,13,3,9,4,8,"Cypher,Sova,Omen,Yoru,Deadlock","Cypher,Sova,Omen,Yoru,Deadlock"
Haven,Cloud9,T1,6,13,2,5,8,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,Cloud9,T1,8,13,2,7,6,6,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Brimstone,KAY/O,Gekko"
Pearl,Cloud9,T1,13,8,7,5,3,6,"Cypher,Sova,Astra,KAY/O,Neon","Sova,Killjoy,Yoru,Astra,Neon"
Abyss,Cloud9,T1,10,13,5,6,7,5,"Sova,Omen,Jett,Astra,KAY/O","Breach,Cypher,Sova,Yoru,Astra"
Ascent,T1,FUT Esports,13,10,7,4,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Yoru,KAY/O"
Pearl,T1,FUT Esports,3,13,3,9,4,0,"Sova,Killjoy,Yoru,Astra,Neon","Killjoy,Omen,Yoru,Fade"
Bind,T1,FUT Esports,13,5,6,0,5,7,"Raze,Brimstone,KAY/O,Gekko","Breach,Raze,Viper,Omen,Gekko"
Pearl,Moist x Shopify,Funhavers,9,13,5,7,6,4,"Omen,Yoru,Astra,Fade,Deadlock","Sova,Killjoy,Astra,KAY/O,Neon"
Split,Moist x Shopify,Funhavers,13,8,7,5,3,6,"Raze,Cypher,Viper,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Bind,Moist x Shopify,Funhavers,12,14,2,11,3,10,"Raze,Viper,Astra,Fade,Gekko","Raze,Cypher,Omen,Yoru,Deadlock"
Haven,FUSION,E-Xolos LAZER,11,13,6,6,7,5,"Breach,Sova,Killjoy,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Split,Moist x Shopify,YFP Gaming,15,17,8,8,9,7,"Raze,Cypher,Viper,Omen,Skye","Raze,Viper,Skye,Astra"
Bind,FUSION,E-Xolos LAZER,9,13,3,7,6,6,"Brimstone,Skye,Neon,Fade,Deadlock","Raze,Brimstone,Skye,KAY/O"
Abyss,Moist x Shopify,YFP Gaming,11,13,7,5,8,4,"Sova,Omen,Yoru,Astra,Deadlock","Cypher,Sova,Jett,Astra,KAY/O"
Sunset,Funhavers,Maryville University,13,4,10,2,2,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Pearl,Six Karma,KTANA Esports,13,7,6,6,1,7,"Breach,Cypher,Astra,Neon,Gekko","Cypher,Yoru,Astra,Fade,Deadlock"
Pearl,Funhavers,Maryville University,13,4,4,1,3,9,"Sova,Killjoy,Astra,KAY/O,Neon","Cypher,Astra,KAY/O,Neon,Fade"
Ascent,Moist x Shopify,YFP Gaming,13,10,2,9,1,11,"Cypher,Sova,Omen,Yoru,Deadlock","Cypher,Sova,Omen,Jett,Deadlock"
Haven,Six Karma,KTANA Esports,11,13,7,5,8,4,"Breach,Sova,Killjoy,Astra,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,Six Karma,KTANA Esports,13,4,4,1,3,9,"Viper,Yoru,Astra,Fade,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Pearl,Moist x Shopify,Funhavers,13,10,5,6,4,8,"Omen,Yoru,Astra,Fade,Deadlock","Sova,Killjoy,Astra,KAY/O,Neon"
Haven,YFP Gaming,Maryville University,15,13,11,3,10,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,YFP Gaming,Maryville University,13,3,11,1,2,2,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Haven,Moist x Shopify,Funhavers,13,5,7,5,0,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Pearl,G2 Esports,Cloud9,4,13,0,5,8,4,"Sova,Killjoy,Astra,KAY/O,Neon","Cypher,Sova,Astra,KAY/O,Neon"
Sunset,G2 Esports,Cloud9,5,13,5,7,6,0,"Breach,Cypher,Omen,Neon,Fade","Breach,Cypher,Omen,Neon,Fade"
Bind,FNATIC,G2 Esports,2,13,2,10,3,0,"Raze,Viper,Astra,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Haven,FNATIC,G2 Esports,9,13,4,8,5,5,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Ascent,Ambrosia,TSM,5,13,3,9,4,2,"Cypher,Sova,Viper,Omen,Yoru","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Ambrosia,TSM,14,16,10,5,11,4,"Breach,Raze,Cypher,Omen,Deadlock","Breach,Cypher,Omen,Neon,Fade"
Bind,FUSION,Illicit Gaming,13,11,7,5,6,6,"Brimstone,Skye,Neon,Fade,Deadlock","Raze,Cypher,Brimstone,Skye,Deadlock"
Haven,Winthrop University,Ambrosia,13,5,5,1,4,8,"Breach,Cypher,Sova,Omen,Neon","Sova,Killjoy,Viper,Omen,Yoru"
Sunset,TSM,Lemonade Stand,13,8,4,5,3,9,"Breach,Cypher,Omen,Neon,Fade","Sova,Viper,Omen,Yoru"
Sunset,Winthrop University,Ambrosia,13,8,6,3,5,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Omen,Deadlock"
Sunset,FUSION,Illicit Gaming,13,11,5,7,4,8,"Breach,Cypher,Omen,Neon,Fade","Breach,Cypher,Omen,KAY/O,Neon"
Haven,TSM,Lemonade Stand,13,2,12,0,2,1,"Breach,Sova,Killjoy,Jett,Astra","Breach,Cypher,Sova,Omen,Neon"
Abyss,Antares Esports,E-Xolos LAZER,6,13,0,7,6,6,"Cypher,Sova,Omen,Jett,Gekko","Sova,Omen,Jett,Astra"
Abyss,Winthrop University,Ambrosia,16,14,9,6,8,7,"Sova,Omen,Jett,Yoru,Astra","Cypher,Sova,Jett,Astra,Gekko"
Bind,TSM,Lemonade Stand,9,13,3,7,6,6,"Raze,Viper,Brimstone,Sage,Skye","Raze,Viper,Brimstone,Skye,Gekko"
Haven,TSM,Winthrop University,7,13,5,7,6,2,"Breach,Sova,Killjoy,Jett,Astra","Breach,Cypher,Sova,Omen,Neon"
Sunset,Ambrosia,Lemonade Stand,13,11,5,7,4,8,"Breach,Raze,Cypher,Omen,Deadlock","Sova,Viper,Omen,Yoru"
Sunset,TSM,Winthrop University,11,13,6,6,7,5,"Breach,Cypher,Omen,Neon,Fade","Breach,Cypher,Sova,Omen,Neon"
Haven,FNATIC,FOKUS,13,4,10,2,2,3,"Cypher,Sova,Omen,Yoru,Iso","Breach,Sova,Killjoy,Omen,Neon"
Abyss,Ambrosia,Lemonade Stand,13,4,8,4,0,5,"Sova,Omen,Jett,Yoru,Astra","Sova,Omen,Yoru,Astra"
Haven,FUT Esports,Karmine Corp,13,5,8,4,1,5,"Breach,Cypher,Omen,KAY/O,Neon","Breach,Cypher,Sova,Astra,Neon"
Bind,G2 Esports,T1,11,13,4,8,5,7,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Brimstone,KAY/O,Gekko"
Abyss,Team Heretics,Cloud9,11,13,8,4,9,3,"Breach,Sova,Astra,KAY/O,Neon","Sova,Omen,Jett,Astra,KAY/O"
Ascent,FUT Esports,T1,7,13,1,7,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,G2 Esports,Karmine Corp,13,7,6,2,5,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Astra,Neon"
Abyss,FNATIC,Cloud9,11,13,9,3,10,2,"Sova,Viper,Omen,Yoru,Iso","Sova,Omen,Jett,Astra,KAY/O"
Split,Team Heretics,FOKUS,13,11,4,8,3,9,"Breach,Raze,Astra,KAY/O,Fade","Raze,Cypher,Sage,Omen,Jett"
Sunset,Arena Internet Cafe,JiJieHao Bonkers,9,13,4,8,5,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Omen,Neon,Fade"
Split,Arena Internet Cafe,JiJieHao Bonkers,7,13,2,6,7,5,"Raze,Cypher,Omen,Skye,Neon","Raze,Cypher,Viper,Omen,Skye"
Ascent,Kebab Clan,FOCUSGG,13,11,7,5,6,6,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,KAY/O,Neon"
Sunset,Kebab Clan,FOCUSGG,13,6,7,5,1,6,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Omen,Neon"
Bind,Six Karma,MYVRA,13,10,4,8,2,9,"Viper,Yoru,Astra,Fade,Gekko","Raze,Viper,Brimstone,Skye"
Haven,Six Karma,MYVRA,13,4,4,1,3,9,"Breach,Sova,Killjoy,Astra,Neon","Breach,Cypher,Sova,Omen,Neon"
Pearl,Chivas Esports,KTANA Esports,4,13,4,8,5,0,"Sova,Killjoy,Yoru,Astra,Iso","Cypher,Yoru,Astra,Fade,Deadlock"
Split,Chivas Esports,KTANA Esports,4,13,2,10,3,2,"Raze,Omen,Skye,Astra","Raze,Cypher,Omen,Fade,Deadlock"
Split,Rub n' Pug,Vatles Esports,12,14,8,5,9,4,"Raze,Cypher,Omen,Jett,Skye","Raze,Cypher,Omen,Jett,Skye"
Ascent,Rub n' Pug,Vatles Esports,13,7,6,6,1,7,"Cypher,Sova,Omen,Jett,Deadlock","Cypher,Sova,Omen,Jett,Deadlock"
Haven,Rub n' Pug,Vatles Esports,5,13,2,10,3,3,"Cypher,Sova,Phoenix,Omen,Neon","Cypher,Sova,Omen,Jett,Neon"
Ascent,Koopa Troopas,Hornswogglers,9,13,3,7,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Abyss,Koopa Troopas,Hornswogglers,8,13,7,5,8,1,"Sova,Omen,Jett,Astra,KAY/O","Cypher,Sova,Jett,Yoru,Astra"
Pearl,Koopa Troopas,Hornswogglers,13,5,6,0,5,7,"Sova,Killjoy,Astra,KAY/O,Neon","Sova,Killjoy,Phoenix,Jett,Astra"
Abyss,JiJieHao Bonkers,Vatles Esports,13,3,11,1,2,2,"Sova,Omen,Jett,Yoru,Astra","Cypher,Sova,Jett,Astra,Neon"
Abyss,JiJieHao Bonkers,Vatles Esports,13,3,11,1,2,2,"Sova,Omen,Jett,Yoru,Astra","Cypher,Sova,Jett,Astra,Neon"
Bind,Arena Internet Cafe,Rub n' Pug,13,11,8,4,7,5,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Reyna,Skye,Clove"
Haven,Arena Internet Cafe,Rub n' Pug,13,2,10,2,0,3,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Phoenix,Omen,Neon"
Ascent,FOCUSGG,Hornswogglers,13,8,7,5,3,6,"Cypher,Sova,Reyna,Omen,Neon","Sova,Killjoy,Omen,Jett,KAY/O"
Pearl,FOCUSGG,Hornswogglers,13,5,10,2,3,3,"Cypher,Phoenix,Skye,Astra,Neon","Sova,Killjoy,Phoenix,Astra,Neon"
Split,Kebab Clan,Koopa Troopas,13,4,9,3,1,4,"Raze,Cypher,Omen,Jett,Skye","Raze,Cypher,Viper,Omen,Skye"
Ascent,Kebab Clan,Koopa Troopas,13,8,3,6,2,10,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,FOCUSGG,Arena Internet Cafe,11,13,6,6,7,5,"Raze,Cypher,Brimstone,Skye,Neon","Raze,Viper,Brimstone,Skye,Gekko"
Pearl,FOCUSGG,Arena Internet Cafe,7,13,4,8,5,3,"Cypher,Phoenix,Skye,Astra,Neon","Sova,Killjoy,Phoenix,Jett,Astra"
Sunset,FOCUSGG,Arena Internet Cafe,13,11,6,6,5,7,"Breach,Raze,Cypher,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,JiJieHao Bonkers,Arena Internet Cafe,11,13,9,3,10,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,JiJieHao Bonkers,Arena Internet Cafe,14,16,7,8,8,7,"Sova,Omen,Jett,Yoru,Astra","Cypher,Sova,Jett,Yoru,Astra"
Sunset,G2 Gozen,MIBR GC,1,13,0,2,11,1,"Breach,Cypher,Omen,Neon,Fade","Breach,Raze,Cypher,Omen,Gekko"
Bind,G2 Gozen,MIBR GC,10,13,2,10,3,8,"Breach,Raze,Viper,Omen,Fade","Raze,Viper,Brimstone,Fade,Gekko"
Abyss,G2 Gozen,MIBR GC,9,13,6,6,7,3,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Sunset,Xipto Esports,MIBR GC,5,13,1,5,8,4,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Omen,Gekko"
Split,Xipto Esports,MIBR GC,13,6,9,3,3,4,"Raze,Cypher,Omen,Skye,Neon","Breach,Raze,Viper,Omen,Skye"
Bind,Xipto Esports,MIBR GC,4,13,3,2,11,1,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Haven,G2 Gozen,Shopify Rebellion,12,14,6,7,7,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,G2 Gozen,Shopify Rebellion,15,17,10,6,11,5,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Pearl,Xipto Esports,KRÜ BLAZE,13,9,5,5,4,8,"Jett,Astra,Neon,Fade,Harbor","Cypher,Sova,Astra,KAY/O,Neon"
Abyss,Xipto Esports,KRÜ BLAZE,13,10,9,2,8,4,"Sova,Brimstone,Jett,Astra,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Haven,Xipto Esports,KRÜ BLAZE,6,13,4,8,5,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Sunset,MIBR GC,ZETA DIVISION GC,13,3,9,3,0,4,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Sova,Omen"
Ascent,MIBR GC,ZETA DIVISION GC,13,0,1,0,0,12,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,TEAM YATSUKA,TEAM CAEDYE,13,10,8,3,7,5,"Cypher,Brimstone,Neon,Fade,Deadlock","Raze,Cypher,Brimstone,Skye,Deadlock"
Haven,TEAM YATSUKA,TEAM CAEDYE,16,18,11,6,12,5,"Cypher,Viper,Omen,Iso,Clove","Cypher,Sova,Reyna,Neon,Clove"
Split,TEAM YATSUKA,TEAM CAEDYE,13,6,7,5,1,6,"Breach,Raze,Cypher,Neon,Clove","Raze,Cypher,Omen,Jett,Skye"
Sunset,Shopify Rebellion,Xipto Esports,13,11,8,4,7,5,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Pearl,Shopify Rebellion,Xipto Esports,13,8,6,6,2,7,"Sova,Killjoy,Jett,Astra,KAY/O","Jett,Astra,Neon,Fade,Harbor"
Sunset,G2 Gozen,MIBR GC,13,4,3,2,2,10,"Breach,Cypher,Omen,Neon,Fade","Breach,Raze,Cypher,Omen,Gekko"
Split,G2 Gozen,MIBR GC,13,8,5,4,4,8,"Raze,Cypher,Omen,Skye,Deadlock","Breach,Raze,Viper,Omen,Skye"
Bind,G2 Gozen,MIBR GC,8,13,6,6,7,2,"Raze,Cypher,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Split,KRÜ BLAZE,GIANTX GC,13,9,6,4,5,7,"Raze,Viper,Omen,Skye,Astra","Raze,Viper,Jett,Skye,Astra"
Bind,KRÜ BLAZE,GIANTX GC,14,12,7,6,6,7,"Viper,Brimstone,Skye,Yoru,Neon","Raze,Viper,Sage,Skye,Harbor"
Haven,Team Falcons Vega,ZETA DIVISION GC,7,13,4,8,5,3,"Cypher,Sova,Omen,Neon,Iso","Breach,Cypher,Sova,Omen,Neon"
Ascent,Team Falcons Vega,ZETA DIVISION GC,8,13,0,9,4,8,"Cypher,Sova,Omen,Yoru,Iso","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Randoms (OCE),Dreams To Legends (OCE),18,16,7,10,6,11,"Sova,Killjoy,Omen,Yoru,Clove","Sova,Killjoy,Omen,Jett,KAY/O"
Pearl,Randoms (OCE),Dreams To Legends (OCE),13,4,3,2,2,10,"Sova,Astra,Chamber,Neon,Gekko","Breach,Killjoy,Astra,Neon,Fade"
Ascent,GIANTX GC,Ambitious Legend Gaming GC,13,1,2,0,1,11,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,GIANTX GC,Ambitious Legend Gaming GC,13,10,7,4,6,6,"Breach,Killjoy,Viper,Omen,Yoru","Breach,Cypher,Sova,Omen,Jett"
Ascent,FlyQuest RED,ZETA DIVISION GC,6,13,3,9,4,3,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,FlyQuest RED,ZETA DIVISION GC,10,13,5,6,7,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Sova,Omen"
Haven,FlyQuest RED,ZETA DIVISION GC,13,6,8,4,2,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Lotus,esports team αD,REJECT,11,13,5,7,6,6,"Breach,Omen,Chamber,Neon,Fade","Cypher,Reyna,Omen,Jett,Fade"
Ascent,esports team αD,REJECT,3,13,3,9,4,0,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Arena Internet Cafe,BOBO,13,9,5,7,2,8,"Breach,Cypher,Sova,Omen,Neon","Raze,Cypher,Sova,Omen,Gekko"
Haven,Arena Internet Cafe,BOBO,13,2,10,2,0,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Pearl,Arena Internet Cafe,BOBO,6,13,4,8,5,2,"Sova,Killjoy,Phoenix,Jett,Astra","Sova,Killjoy,Jett,Skye,Astra"
Sunset,FOCUSGG,JiJieHao Bonkers,13,7,8,4,3,5,"Breach,Raze,Cypher,Omen,Neon","Breach,Cypher,Omen,Neon,Fade"
Ascent,FOCUSGG,JiJieHao Bonkers,13,4,8,4,0,5,"Cypher,Sova,Reyna,Omen,Neon","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Kebab Clan,BOBO,11,13,5,7,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Arena Internet Cafe,Hornswogglers,13,9,7,5,4,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Kebab Clan,BOBO,12,14,6,7,7,6,"Cypher,Sova,Omen,KAY/O,Neon","Raze,Cypher,Sova,Omen,Gekko"
Split,FOCUSGG,JiJieHao Bonkers,13,15,9,5,10,4,"Breach,Raze,Omen,Yoru,Neon","Raze,Cypher,Viper,Omen,Skye"
Pearl,Arena Internet Cafe,Hornswogglers,13,4,4,1,3,9,"Sova,Killjoy,Phoenix,Jett,Astra","Killjoy,Phoenix,Astra,Neon,Fade"
Ascent,Shopify Rebellion,Team Falcons Vega,13,7,10,2,5,3,"Cypher,Sova,Omen,Yoru,Deadlock","Cypher,Sova,Omen,Yoru,Iso"
Haven,Shopify Rebellion,Team Falcons Vega,13,4,9,3,1,4,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Neon,Iso"
Abyss,G2 Gozen,KRÜ BLAZE,13,11,9,3,8,4,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,G2 Gozen,KRÜ BLAZE,13,9,6,4,5,7,"Breach,Cypher,Omen,Neon,Fade","Breach,Cypher,Sova,Omen,Neon"
Haven,G2 Gozen,KRÜ BLAZE,8,13,3,6,7,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Sunset,GIANTX GC,MIBR GC,4,13,1,4,9,3,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Omen,Gekko"
Pearl,GIANTX GC,MIBR GC,10,13,7,4,9,3,"Cypher,Sova,Jett,Astra,KAY/O","Killjoy,Viper,Jett,Skye,Astra"
Haven,REJECT,PARON,13,8,6,6,2,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Sunset,REJECT,PARON,13,8,8,4,4,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,REJECT,PARON,11,13,4,8,5,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,ArcoBaleNO,PARON,8,13,3,6,7,5,"Raze,Viper,Brimstone,Fade,Gekko","Breach,Brimstone,Jett,Neon,Fade"
Lotus,REJECT,esports team αD,12,14,3,10,4,9,"Raze,Cypher,Omen,Jett,Skye","Breach,Omen,Chamber,Neon,Fade"
Sunset,Mejais Soulstealers,BOBO,4,13,1,4,9,3,"Cypher,Sova,Omen,Neon,Gekko","Raze,Cypher,Sova,Omen,Gekko"
Sunset,ArcoBaleNO,PARON,9,13,4,6,7,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,REJECT,esports team αD,10,13,7,4,9,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Kebab Clan,JiJieHao Bonkers,7,13,1,7,6,6,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Cypher,Omen,Neon,Fade"
Ascent,Arena Internet Cafe,FOCUSGG,5,13,0,6,7,5,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Reyna,Omen,Neon"
Sunset,FOCUSGG,BOBO,14,12,10,3,9,4,"Breach,Raze,Cypher,Omen,Neon","Raze,Cypher,Sova,Omen,Gekko"
Haven,Arena Internet Cafe,iPGN,13,3,9,3,0,4,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Reyna,Omen,Jett"
Abyss,JiJieHao Bonkers,Rub n' Pug,13,3,4,0,3,9,"Sova,Omen,Jett,Yoru,Astra","Sova,Omen,Jett,KAY/O,Clove"
Split,Kebab Clan,Hornswogglers,13,6,4,3,3,9,"Raze,Cypher,Omen,Jett,Skye","Raze,Brimstone,Skye,Astra,Deadlock"
Split,FlyQuest RED,Xipto Esports,13,15,7,7,8,6,"Raze,Cypher,Omen,Skye,Deadlock","Raze,Cypher,Omen,Skye,Neon"
Sunset,FlyQuest RED,Xipto Esports,13,8,6,6,2,7,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Pearl,FlyQuest RED,Xipto Esports,4,13,3,9,4,1,"Cypher,Sova,Phoenix,Astra,Neon","Jett,Astra,Neon,Fade,Harbor"
Split,Ambitious Legend Gaming GC,Team Falcons Vega,2,13,0,12,1,2,"Breach,Raze,Cypher,Omen,Skye","Cypher,Omen,Yoru,Fade,Deadlock"
Haven,Ambitious Legend Gaming GC,Team Falcons Vega,6,13,2,5,8,4,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Neon,Iso"
Ascent,KRÜ BLAZE,ZETA DIVISION GC,13,9,6,4,5,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,KRÜ BLAZE,ZETA DIVISION GC,13,9,6,4,5,7,"Viper,Brimstone,Skye,Yoru,Neon","Raze,Cypher,Viper,Brimstone,Skye"
Lotus,esports team αD,PARON,14,12,10,3,9,4,"Breach,Omen,Chamber,Neon,Fade","Breach,Cypher,Omen,Neon,Fade"
Haven,ArcoBaleNO,REJECT,8,13,4,5,8,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,esports team αD,PARON,13,10,3,8,2,10,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Lotus,ArcoBaleNO,REJECT,5,13,2,4,9,3,"Breach,Omen,Neon,Fade,Clove","Raze,Cypher,Omen,Jett,Skye"
Sunset,REJECT,Chrysalis,13,3,9,3,0,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,REJECT,Chrysalis,13,4,8,4,0,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Split,Furious Gaming,RETA Esports,13,6,10,2,4,3,"Breach,Raze,Cypher,Skye,Astra","Breach,Raze,Cypher,Omen,Skye"
Pearl,Furious Gaming,RETA Esports,4,13,0,5,8,4,"Cypher,Astra,KAY/O,Neon,Fade","Cypher,Sova,Jett,Astra,KAY/O"
Haven,Furious Gaming,RETA Esports,12,14,2,11,3,10,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,Furious Gaming,RETA Esports,13,8,7,2,6,6,"Cypher,Brimstone,Skye,Neon,Iso","Raze,Viper,Brimstone,Skye,Gekko"
Sunset,Furious Gaming,RETA Esports,13,6,8,4,2,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Pearl,RETA Esports,Rebirth Esports,13,9,6,4,5,7,"Sova,Jett,Astra,KAY/O,Chamber","Killjoy,Yoru,Astra,Fade,Harbor"
Haven,RETA Esports,Rebirth Esports,9,13,5,7,6,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,RETA Esports,Rebirth Esports,13,9,6,4,5,7,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Ascent,RETA Esports,Rebirth Esports,13,5,9,3,2,4,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Deadlock"
Sunset,Rebirth Esports,Aura,13,8,6,6,2,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,Rebirth Esports,Aura,13,10,5,6,4,8,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Haven,Furious Gaming,RETA Esports,13,9,5,5,4,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,Furious Gaming,RETA Esports,13,11,6,6,5,7,"Cypher,Sova,Omen,Jett,Iso","Sova,Killjoy,Omen,Jett,Astra"
Ascent,DINGLE GOOGY and friends,Vatles Esports,3,13,2,10,3,1,"Sova,Killjoy,Omen,KAY/O,Neon","Cypher,Sova,Omen,Jett,KAY/O"
Ascent,BOBO,Koopa Troopas,8,13,4,8,5,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,DINGLE GOOGY and friends,Vatles Esports,5,13,1,5,8,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Abyss,Rub n' Pug,Balkan Tuah,13,8,9,3,5,4,"Sova,Omen,Jett,Yoru,Clove","Breach,Cypher,Jett,Neon,Clove"
